Student_ID,Name,Gender,Age,Class,Section,Attendance,Study_Hours,Assignments,Previous_Marks,Internal_Marks,Project_Score,Practical_Score,Behavior_Score,Participation,Internet_Access,Family_Income,Parent_Education,Sleep_Hours,Extra_Curricular,Stress_Level,Exam_Preparation,Final_Exam,Final_Grade,Performance,Risk_Level,Pass_Fail
STU103999,Riya Rao,Male,16,9,D,65.95,6.6,70.43,94.52,87.76,96.95,75.44,74.44,52.49,Yes,50921.0,Postgraduate,5.45,Yes,5.12,59.24,63.42,B,Average,Medium Risk,Pass
STU104000,Kiara Gupta,Male,15,8,A,80.44,4.36,87.83,53.44,61.8,69.46,78.25,77.78,78.42,Yes,26063.0,Diploma,5.61,No,5.17,95.81,53.35,C,Average,Medium Risk,Pass
STU104001,Aadhya Nair,Female,17,11,D,51.66,3.1,79.04,67.75,61.22,100.0,68.06,83.04,65.53,Yes,17120.0,Graduate,7.03,No,3.98,54.28,46.95,D,Needs Improvement,High Risk,Pass
STU104002,Diya Bose,Male,11,6,D,63.18,3.4,59.18,83.61,82.72,75.14,82.25,74.47,76.89,Yes,75244.0,Diploma,8.44,No,7.04,90.32,55.42,C,Average,High Risk,Pass
STU104003,Reyansh Patel,Male,15,9,B,78.13,3.65,89.42,84.72,89.61,98.76,98.16,70.35,73.06,Yes,102898.0,Diploma,8.22,No,2.72,48.89,64.64,B,Average,Medium Risk,Pass
STU104004,Ira Verma,Male,17,11,B,100.0,6.94,94.86,79.47,72.73,96.99,77.07,69.45,50.67,Yes,80161.0,Graduate,7.25,No,4.06,53.59,66.41,B,Average,Low Risk,Pass
STU104005,Avni Verma,Female,19,12,C,60.39,5.67,93.72,62.82,72.75,94.82,92.62,100.0,89.1,No,52879.0,Doctorate,6.46,No,3.49,71.69,55.85,C,Average,Medium Risk,Pass
STU104006,Riya Patel,Male,13,7,C,67.08,4.12,99.14,79.33,78.13,91.13,82.59,72.72,71.73,Yes,34757.0,Diploma,9.27,No,4.88,77.73,63.34,B,Average,Medium Risk,Pass
STU104007,Ira Nair,Female,17,10,D,84.6,3.88,100.0,84.87,88.01,90.17,98.32,80.42,85.52,Yes,61728.0,Graduate,7.75,Yes,7.73,71.78,63.29,B,Average,Medium Risk,Pass
STU104008,Diya Verma,Male,14,7,B,100.0,4.18,100.0,55.09,61.17,86.61,76.45,87.42,49.02,Yes,57372.0,High School,7.65,Yes,2.72,97.91,64.03,B,Average,Low Risk,Pass
STU104009,Krishna Das,Male,12,6,B,84.43,4.49,81.11,91.28,88.59,97.52,100.0,75.46,56.25,Yes,119333.0,Graduate,5.53,No,5.66,56.43,63.2,B,Average,Medium Risk,Pass
STU104010,Ishaan Bose,Male,15,8,C,90.43,3.04,72.87,85.87,85.81,69.19,91.08,78.43,62.94,Yes,61848.0,Diploma,7.28,No,5.7,82.52,59.18,C,Average,Low Risk,Pass
STU104011,Ira Bose,Female,18,12,B,77.95,2.35,48.56,58.13,49.48,75.12,85.43,84.03,74.37,Yes,73003.0,High School,5.64,No,3.17,38.49,39.79,F,Needs Improvement,High Risk,Fail
STU104012,Aadhya Nair,Female,15,10,D,75.87,5.35,76.16,84.8,78.15,100.0,87.93,67.82,68.14,Yes,46435.0,Graduate,9.29,No,4.71,57.16,65.41,B,Average,Medium Risk,Pass
STU104013,Aditya Verma,Male,16,9,B,82.99,3.74,83.79,83.01,87.11,84.06,76.22,59.56,94.56,No,31422.0,Graduate,6.07,Yes,3.31,67.52,59.98,C,Average,Medium Risk,Pass
STU104014,Arjun Mishra,Female,13,7,C,74.1,5.22,76.65,83.62,70.14,79.55,74.95,69.23,88.62,Yes,48117.0,High School,6.33,No,5.3,53.31,55.66,C,Average,Medium Risk,Pass
STU104015,Krishna Joshi,Female,13,6,B,90.69,6.33,47.68,95.22,71.61,100.0,87.67,98.74,56.84,Yes,16490.0,Graduate,6.29,Yes,4.86,87.1,67.45,B,Average,Low Risk,Pass
STU104016,Ishaan Patel,Male,13,7,D,62.72,4.53,71.7,69.83,72.97,95.63,66.87,71.1,100.0,Yes,48555.0,Postgraduate,6.59,Yes,8.11,54.28,50.12,C,Average,Critical Risk,Pass
STU104017,Saanvi Iyer,Male,13,7,C,92.68,4.27,85.68,75.3,73.71,63.05,72.62,79.57,68.47,Yes,56372.0,Graduate,7.74,Yes,3.57,91.45,64.57,B,Average,Low Risk,Pass
STU104018,Aditya Patel,Female,14,7,D,82.47,8.82,60.61,27.78,31.41,100.0,70.88,62.09,93.24,Yes,38068.0,Postgraduate,7.0,No,4.76,100.0,46.94,D,Needs Improvement,Medium Risk,Pass
STU104019,Aditya Khan,Female,16,10,B,79.42,4.03,78.49,87.85,77.7,84.12,90.74,94.11,64.88,No,57465.0,Graduate,7.05,No,4.35,59.11,57.44,C,Average,Medium Risk,Pass
STU104020,Aadhya Das,Male,12,6,A,62.28,1.96,82.47,86.31,92.32,88.59,91.31,74.39,81.25,Yes,79440.0,High School,7.79,Yes,7.81,52.46,55.19,C,Average,High Risk,Pass
STU104021,Sai Patel,Female,13,6,A,70.24,3.25,92.77,91.7,100.0,80.66,100.0,72.54,87.1,Yes,51893.0,High School,5.33,No,4.12,67.73,65.05,B,Average,Medium Risk,Pass
STU104022,Krishna Sharma,Female,16,9,D,96.38,6.18,100.0,55.01,62.8,93.33,78.78,76.4,42.92,No,46885.0,High School,7.82,Yes,3.32,100.0,62.77,B,Average,Low Risk,Pass
STU104023,Riya Rao,Female,15,8,C,79.5,1.63,70.33,85.39,70.16,49.79,68.67,100.0,100.0,Yes,41028.0,Graduate,7.15,No,3.55,48.54,49.8,D,Needs Improvement,Medium Risk,Pass
STU104024,Vihaan Singh,Female,16,9,B,85.34,2.5,78.76,86.3,75.95,65.57,60.68,83.3,55.94,Yes,43622.0,Diploma,6.23,No,3.52,25.43,48.87,D,Needs Improvement,Medium Risk,Pass
STU104025,Vivaan Rao,Other,11,6,A,71.45,5.47,79.23,59.59,77.19,96.04,87.48,76.12,63.72,No,119151.0,Graduate,7.14,Yes,3.94,68.7,55.91,C,Average,Medium Risk,Pass
STU104026,Meera Bose,Female,14,7,A,81.65,3.27,85.74,86.9,87.12,100.0,100.0,43.41,59.11,Yes,34250.0,Postgraduate,7.12,Yes,3.39,54.14,64.47,B,Average,Medium Risk,Pass
STU104027,Reyansh Sharma,Female,16,9,B,65.53,3.52,84.06,77.41,85.84,86.56,81.88,94.24,59.79,Yes,36812.0,High School,4.11,Yes,5.13,40.77,51.62,C,Average,High Risk,Pass
STU104028,Aditya Patel,Male,17,10,A,83.2,5.42,97.38,42.83,66.89,74.44,82.33,69.66,60.64,Yes,74976.0,High School,8.51,No,2.5,78.08,56.21,C,Average,Medium Risk,Pass
STU104029,Ira Mehta,Female,14,8,C,86.45,2.55,41.03,79.35,56.67,81.14,82.4,67.77,48.51,Yes,34624.0,Graduate,8.33,No,6.25,42.28,42.45,D,Needs Improvement,Medium Risk,Pass
STU104030,Aadhya Mehta,Female,16,9,D,85.85,1.35,82.27,57.72,57.67,63.3,84.62,68.84,83.7,Yes,72778.0,High School,5.56,Yes,5.18,67.8,44.03,D,Needs Improvement,Medium Risk,Pass
STU104031,Diya Gupta,Other,15,9,B,71.16,1.48,83.31,43.19,51.71,95.7,97.61,95.58,72.07,Yes,32160.0,High School,6.17,No,8.34,34.76,33.88,F,Needs Improvement,Critical Risk,Fail
STU104032,Ishaan Das,Male,13,7,C,77.9,4.63,72.47,75.86,68.19,83.98,100.0,77.49,67.51,No,48779.0,Graduate,8.49,Yes,6.03,100.0,55.55,C,Average,Medium Risk,Pass
STU104033,Vihaan Patel,Female,12,7,A,88.45,4.11,42.04,68.95,55.69,98.03,90.82,59.74,88.29,Yes,74434.0,Doctorate,7.73,No,5.83,87.91,54.31,C,Average,Medium Risk,Pass
STU104034,Ira Gupta,Female,14,8,D,79.46,2.59,75.09,92.46,77.69,76.88,90.05,75.55,100.0,No,28216.0,Graduate,7.43,No,9.12,45.17,43.08,D,Needs Improvement,High Risk,Pass
STU104035,Ishaan Mishra,Female,12,6,D,78.55,1.85,65.34,72.91,72.92,94.82,80.24,68.02,41.92,Yes,68159.0,High School,7.48,No,5.97,47.91,45.88,D,Needs Improvement,Medium Risk,Pass
STU104036,Sai Mishra,Female,17,10,C,100.0,3.27,100.0,82.46,83.3,56.18,78.99,82.31,99.22,Yes,73518.0,Graduate,7.41,Yes,4.67,64.97,63.01,B,Average,Low Risk,Pass
STU104037,Ishaan Nair,Male,17,10,B,70.59,5.49,81.63,78.14,83.92,85.34,81.13,73.36,69.58,Yes,43498.0,Diploma,5.83,No,3.36,90.66,62.71,B,Average,Medium Risk,Pass
STU104038,Ishaan Singh,Male,13,8,A,94.97,2.36,64.07,86.34,77.26,86.82,77.82,59.17,45.68,Yes,87244.0,High School,6.38,No,8.01,51.62,50.1,C,Average,High Risk,Pass
STU104039,Saanvi Bose,Male,14,8,B,68.14,2.64,45.21,55.82,49.27,75.25,83.81,77.01,77.43,Yes,45346.0,Graduate,8.1,Yes,3.08,48.46,43.37,D,Needs Improvement,High Risk,Pass
STU104040,Diya Singh,Male,15,8,A,89.86,1.8,84.86,73.18,74.78,82.98,91.39,77.32,67.9,Yes,46796.0,Graduate,7.72,No,2.82,41.19,54.67,C,Average,Medium Risk,Pass
STU104041,Ayaan Mehta,Female,16,10,C,90.5,3.11,86.44,67.75,60.29,85.36,83.72,62.96,85.49,Yes,67637.0,Doctorate,7.31,Yes,2.83,70.91,58.74,C,Average,Low Risk,Pass
STU104042,Ayaan Joshi,Male,16,11,D,75.88,4.24,72.76,80.46,58.26,98.21,79.93,54.48,72.62,Yes,85416.0,Graduate,6.29,Yes,3.6,60.21,56.01,C,Average,Medium Risk,Pass
STU104043,Arjun Das,Male,13,6,A,67.39,7.08,85.06,74.09,78.52,97.49,85.56,81.39,76.42,Yes,13739.0,Postgraduate,8.09,Yes,5.19,84.01,66.39,B,Average,Medium Risk,Pass
STU104044,Ira Mehta,Female,15,8,B,58.35,4.05,70.78,60.18,69.92,87.99,69.6,74.63,62.17,No,19202.0,Postgraduate,5.94,Yes,4.58,32.64,38.28,F,Needs Improvement,Critical Risk,Fail
STU104045,Avni Mehta,Male,12,6,C,74.62,3.61,92.01,64.59,71.03,94.42,94.8,75.42,51.49,Yes,27460.0,Diploma,8.63,No,6.15,75.28,53.73,C,Average,High Risk,Pass
STU104046,Vihaan Patel,Female,15,9,C,88.31,5.08,90.89,96.38,84.99,63.87,75.33,86.95,83.35,Yes,64904.0,Graduate,6.2,Yes,2.92,71.21,70.7,B+,Good,Low Risk,Pass
STU104047,Avni Mishra,Male,13,7,C,69.07,4.81,51.42,42.89,39.05,72.34,65.62,54.74,60.55,Yes,54125.0,Doctorate,6.04,Yes,3.36,43.82,37.85,F,Needs Improvement,High Risk,Fail
STU104048,Myra Bose,Male,14,8,B,83.16,2.78,55.07,81.35,78.68,58.77,87.17,78.72,77.24,Yes,21001.0,Graduate,7.03,No,5.41,72.11,53.14,C,Average,Medium Risk,Pass
STU104049,Aadhya Joshi,Female,16,9,A,64.28,7.38,100.0,89.86,89.87,97.0,90.92,85.95,96.75,Yes,117343.0,High School,7.23,Yes,3.17,92.42,81.53,A,Good,Medium Risk,Pass
STU104050,Sai Mehta,Male,15,8,C,79.19,3.66,89.98,79.26,80.13,87.53,70.96,75.81,67.12,Yes,63330.0,Postgraduate,7.11,No,2.38,59.19,59.83,C,Average,Medium Risk,Pass
STU104051,Myra Bose,Female,14,8,B,68.24,4.08,57.06,99.0,80.68,100.0,92.73,61.01,82.6,Yes,43634.0,Diploma,5.54,No,2.04,87.2,67.67,B,Average,Medium Risk,Pass
STU104052,Aadhya Sharma,Male,16,11,C,81.06,4.58,52.44,85.02,68.58,88.44,91.95,70.07,69.45,No,61471.0,Diploma,7.46,No,5.0,47.15,47.36,D,Needs Improvement,Medium Risk,Pass
STU104053,Aadhya Patel,Female,18,11,D,75.99,4.25,79.12,76.15,65.87,73.03,100.0,72.58,63.44,Yes,42610.0,Graduate,8.08,Yes,4.96,29.52,51.79,C,Average,Medium Risk,Pass
STU104054,Aditya Mishra,Female,13,6,A,67.72,6.14,58.87,62.53,62.88,88.29,79.77,59.05,41.88,No,80131.0,Diploma,6.91,Yes,4.87,73.6,46.96,D,Needs Improvement,High Risk,Pass
STU104055,Aadhya Bose,Female,14,8,C,74.09,2.76,71.25,76.44,68.09,51.38,79.35,82.46,69.29,Yes,89958.0,Diploma,5.3,No,7.53,45.74,41.15,D,Needs Improvement,High Risk,Pass
STU104056,Ananya Bose,Male,16,11,C,70.79,4.95,75.29,80.91,72.35,77.78,73.73,78.04,67.04,No,99242.0,High School,6.77,Yes,5.7,49.17,50.34,C,Average,High Risk,Pass
STU104057,Aadhya Nair,Female,15,9,D,66.23,3.96,74.64,70.06,81.22,46.72,86.65,70.28,54.33,Yes,61028.0,High School,5.75,No,5.1,79.98,50.55,C,Average,High Risk,Pass
STU104058,Meera Bose,Male,12,7,C,94.99,5.27,92.9,58.11,66.85,89.47,83.09,89.83,33.37,Yes,51539.0,High School,4.88,Yes,7.8,72.65,52.04,C,Average,Medium Risk,Pass
STU104059,Aadhya Iyer,Female,16,10,B,77.68,3.36,100.0,50.73,47.73,76.52,95.95,71.74,39.94,Yes,78094.0,Diploma,6.4,No,7.05,93.9,45.81,D,Needs Improvement,High Risk,Pass
STU104060,Vihaan Das,Female,14,7,C,55.57,3.14,68.82,72.97,65.59,78.29,76.19,95.76,100.0,Yes,105360.0,Diploma,8.79,Yes,3.64,77.37,58.89,C,Average,High Risk,Pass
STU104061,Krishna Nair,Female,11,6,C,74.52,4.87,59.04,46.31,45.22,69.77,88.19,74.77,70.68,Yes,43599.0,Postgraduate,6.91,Yes,6.77,79.38,41.62,D,Needs Improvement,High Risk,Pass
STU104062,Arjun Patel,Female,15,10,A,92.98,4.27,81.83,62.46,65.83,72.51,78.47,66.55,44.15,Yes,94437.0,High School,6.7,No,8.65,48.54,42.91,D,Needs Improvement,High Risk,Pass
STU104063,Aditya Gupta,Male,16,9,B,72.86,2.39,100.0,31.09,44.13,89.16,57.34,66.91,59.16,No,38295.0,Graduate,7.78,No,8.65,20.06,20.29,F,Needs Improvement,Critical Risk,Fail
STU104064,Reyansh Khan,Female,18,11,C,99.97,5.85,69.95,83.33,78.35,64.16,89.93,79.09,70.18,Yes,34435.0,Postgraduate,7.67,Yes,7.05,100.0,66.32,B,Average,Medium Risk,Pass
STU104065,Ayaan Joshi,Male,13,8,B,71.72,4.87,88.76,88.46,80.77,91.33,58.83,65.15,78.08,Yes,57975.0,Diploma,5.39,No,5.88,79.91,59.69,C,Average,Medium Risk,Pass
STU104066,Myra Iyer,Male,18,11,D,88.04,3.58,63.44,71.26,63.73,68.99,79.29,79.73,65.8,No,35207.0,Doctorate,9.06,Yes,5.68,96.39,54.18,C,Average,Medium Risk,Pass
STU104067,Ananya Iyer,Male,15,8,D,94.44,2.95,76.32,99.0,86.58,54.69,78.36,73.19,100.0,No,20882.0,Graduate,7.22,No,8.01,40.16,50.15,C,Average,High Risk,Pass
STU104068,Diya Mehta,Male,16,11,A,87.4,4.28,58.57,91.56,76.46,100.0,83.88,72.92,100.0,No,45014.0,Postgraduate,8.0,No,2.42,93.6,67.5,B,Average,Low Risk,Pass
STU104069,Krishna Rao,Male,12,6,C,65.51,4.76,76.16,77.68,72.82,100.0,84.66,77.5,76.89,Yes,145717.0,Diploma,6.35,Yes,7.64,72.73,57.84,C,Average,High Risk,Pass
STU104070,Ira Joshi,Male,11,6,A,70.69,1.15,74.25,68.19,66.5,68.21,81.98,90.06,63.41,Yes,21269.0,Graduate,4.85,No,5.36,79.92,44.03,D,Needs Improvement,High Risk,Pass
STU104071,Ishaan Sharma,Male,17,11,A,96.04,4.3,85.12,64.41,68.56,74.36,87.03,71.48,76.89,Yes,72508.0,High School,6.87,No,3.25,84.49,57.41,C,Average,Low Risk,Pass
STU104072,Avni Nair,Male,17,11,B,72.34,4.74,100.0,79.0,82.85,79.73,80.86,80.21,46.08,Yes,43800.0,Postgraduate,5.79,Yes,2.74,72.19,64.42,B,Average,Medium Risk,Pass
STU104073,Vivaan Gupta,Male,17,12,C,93.71,0.5,70.17,67.74,68.32,62.85,100.0,83.33,87.99,Yes,35779.0,Diploma,8.29,No,1.69,70.52,54.32,C,Average,Medium Risk,Pass
STU104074,Saanvi Iyer,Female,15,8,C,76.84,4.01,46.0,78.77,74.71,72.52,77.01,63.48,73.09,Yes,33580.0,High School,5.44,No,6.23,61.47,46.99,D,Needs Improvement,High Risk,Pass
STU104075,Krishna Patel,Male,13,6,D,83.7,4.81,72.97,79.96,70.39,90.37,66.11,84.27,48.27,No,51286.0,Graduate,7.03,No,8.94,80.4,49.05,D,Needs Improvement,High Risk,Pass
STU104076,Kiara Verma,Female,19,12,C,65.37,4.63,80.49,66.33,70.27,100.0,64.26,87.78,59.48,Yes,43243.0,High School,7.66,Yes,4.1,59.18,53.53,C,Average,High Risk,Pass
STU104077,Ayaan Sharma,Male,15,10,C,74.7,4.98,79.03,87.53,97.02,78.65,91.51,89.59,80.32,Yes,64440.0,Diploma,7.47,Yes,3.39,63.2,71.14,B+,Good,Medium Risk,Pass
STU104078,Kiara Mishra,Male,13,7,A,71.5,3.18,73.64,66.34,66.61,95.7,61.37,64.69,40.03,Yes,132723.0,Diploma,6.45,No,7.52,60.1,44.3,D,Needs Improvement,High Risk,Pass
STU104079,Sai Sharma,Male,18,11,C,84.71,2.04,98.32,70.34,75.25,83.37,65.73,65.53,53.92,Yes,54477.0,High School,5.04,No,5.33,74.59,50.68,C,Average,Medium Risk,Pass
STU104080,Vihaan Bose,Male,19,12,D,83.12,0.82,78.04,54.36,52.56,50.56,61.09,77.35,61.61,Yes,37300.0,High School,5.34,No,7.61,56.72,31.04,F,Needs Improvement,High Risk,Fail
STU104081,Riya Patel,Male,14,7,C,87.55,5.45,74.43,65.67,61.73,84.53,89.16,76.67,87.55,Yes,58486.0,Diploma,6.17,Yes,3.15,71.79,58.24,C,Average,Low Risk,Pass
STU104082,Sai Bose,Male,18,11,B,76.11,4.82,64.33,99.0,81.79,81.4,100.0,78.23,100.0,No,36756.0,High School,5.45,No,6.41,88.96,60.21,B,Average,Medium Risk,Pass
STU104083,Meera Rao,Female,18,11,C,70.84,5.57,49.8,55.59,58.76,100.0,70.78,73.72,76.82,Yes,39882.0,Graduate,6.92,No,8.73,78.59,41.75,D,Needs Improvement,Critical Risk,Pass
STU104084,Meera Mishra,Female,14,9,D,84.19,2.54,80.94,77.0,79.13,100.0,89.91,80.23,15.0,Yes,36091.0,High School,6.16,No,3.0,60.95,56.89,C,Average,Medium Risk,Pass
STU104085,Vihaan Gupta,Female,15,10,D,69.64,4.99,79.68,62.73,68.7,89.62,46.25,47.35,49.9,Yes,75315.0,Graduate,5.58,Yes,4.46,55.17,47.0,D,Needs Improvement,High Risk,Pass
STU104086,Arjun Gupta,Female,14,7,D,94.94,1.3,60.11,34.58,51.67,94.81,73.16,85.9,100.0,Yes,72681.0,Graduate,5.44,No,4.38,59.85,37.06,F,Needs Improvement,Medium Risk,Fail
STU104087,Ayaan Iyer,Male,19,12,A,80.63,2.31,75.33,78.94,67.26,76.42,90.55,95.66,72.83,Yes,45361.0,Graduate,5.25,Yes,6.6,50.82,48.27,D,Needs Improvement,High Risk,Pass
STU104088,Vivaan Bose,Male,18,12,A,78.09,3.9,73.84,61.1,67.49,98.59,79.52,71.36,23.08,Yes,25425.0,Graduate,6.94,Yes,7.62,51.09,44.22,D,Needs Improvement,High Risk,Pass
STU104089,Arjun Joshi,Male,17,12,A,87.55,4.76,66.63,75.1,70.06,85.03,96.72,80.43,100.0,Yes,32867.0,Graduate,6.19,No,3.74,88.05,62.7,B,Average,Low Risk,Pass
STU104090,Vivaan Das,Female,17,11,D,81.08,6.39,64.1,85.84,76.11,100.0,52.74,98.17,45.95,Yes,48104.0,Graduate,7.03,No,10.0,88.45,56.81,C,Average,High Risk,Pass
STU104091,Ananya Mishra,Male,12,6,C,62.1,3.32,82.08,73.75,70.55,98.62,73.6,78.4,80.32,Yes,83160.0,Graduate,6.91,No,5.21,66.5,55.98,C,Average,Medium Risk,Pass
STU104092,Reyansh Bose,Female,13,8,A,69.26,2.31,72.61,75.25,64.87,89.38,89.49,81.67,49.37,Yes,12569.0,Diploma,6.78,Yes,3.96,66.71,51.27,C,Average,High Risk,Pass
STU104093,Avni Das,Male,15,9,A,94.69,2.23,67.14,56.11,51.14,67.34,87.55,100.0,100.0,No,54776.0,Diploma,7.71,Yes,7.96,46.06,36.85,F,Needs Improvement,High Risk,Fail
STU104094,Sai Rao,Other,19,12,C,83.01,2.6,63.07,81.31,74.73,72.89,89.07,100.0,44.5,Yes,66511.0,High School,5.38,Yes,5.38,45.97,50.56,C,Average,Medium Risk,Pass
STU104095,Vivaan Patel,Female,16,9,D,61.82,7.25,74.05,66.97,70.83,99.79,86.89,65.27,59.46,No,67242.0,Diploma,7.72,Yes,4.35,95.26,58.93,C,Average,Medium Risk,Pass
STU104096,Sai Nair,Female,15,9,D,86.23,4.91,89.87,38.03,54.47,97.22,67.76,73.06,88.88,Yes,67735.0,Graduate,7.43,Yes,4.02,51.64,47.09,D,Needs Improvement,Medium Risk,Pass
STU104097,Avni Bose,Female,14,7,B,75.29,5.48,79.1,83.24,77.45,87.34,72.08,88.72,60.04,Yes,79077.0,Graduate,6.78,No,9.3,55.54,51.46,C,Average,High Risk,Pass
STU104098,Ishaan Sharma,Female,16,11,D,71.51,3.32,72.44,88.13,73.54,75.95,100.0,83.97,78.75,Yes,44348.0,Graduate,6.11,Yes,3.11,59.62,59.51,C,Average,Medium Risk,Pass
STU104099,Ananya Joshi,Female,13,8,D,68.26,3.7,80.63,93.7,87.21,84.27,65.11,86.47,84.95,Yes,68799.0,Graduate,7.04,Yes,7.35,72.49,59.48,C,Average,High Risk,Pass
STU104100,Reyansh Joshi,Female,13,6,B,94.0,4.82,96.47,99.0,90.99,79.46,62.54,46.54,73.19,Yes,21357.0,Graduate,7.49,No,3.48,71.64,67.7,B,Average,Low Risk,Pass
STU104101,Vivaan Verma,Female,19,12,D,58.41,2.89,83.36,82.38,75.59,75.69,91.57,54.55,50.0,Yes,40141.0,Diploma,5.46,No,3.85,58.48,50.91,C,Average,High Risk,Pass
STU104102,Kiara Sharma,Female,14,7,B,71.95,3.23,79.9,78.22,81.06,100.0,69.17,99.41,55.83,Yes,57309.0,Graduate,7.67,No,4.94,92.28,60.22,B,Average,Medium Risk,Pass
STU104103,Ananya Iyer,Female,11,6,A,83.44,2.62,85.58,87.46,86.02,72.11,100.0,87.29,63.1,Yes,39297.0,Diploma,8.91,Yes,6.03,93.35,64.31,B,Average,Medium Risk,Pass
STU104104,Kiara Sharma,Male,11,6,A,100.0,2.98,73.63,55.81,50.35,87.58,100.0,82.24,80.57,Yes,31083.0,High School,6.93,No,1.81,79.71,56.37,C,Average,Low Risk,Pass
STU104105,Arjun Das,Female,15,9,D,88.65,3.78,78.76,43.25,55.82,83.85,79.33,63.09,84.61,Yes,36723.0,Postgraduate,8.43,No,4.01,73.7,46.79,D,Needs Improvement,Medium Risk,Pass
STU104106,Arjun Rao,Male,13,6,A,71.85,2.39,68.67,62.37,56.76,60.37,85.16,73.02,73.69,Yes,66114.0,Postgraduate,7.52,Yes,7.16,52.21,40.88,D,Needs Improvement,High Risk,Pass
STU104107,Aditya Patel,Female,16,11,A,100.0,4.16,52.74,90.44,75.9,63.4,55.53,84.84,82.64,Yes,46679.0,High School,7.29,No,7.15,66.27,53.69,C,Average,Medium Risk,Pass
STU104108,Meera Singh,Female,16,9,C,65.74,4.16,81.14,59.42,42.91,81.09,96.93,61.4,41.35,Yes,48200.0,Graduate,6.23,Yes,4.52,49.64,44.11,D,Needs Improvement,High Risk,Pass
STU104109,Avni Mishra,Female,13,8,B,85.18,3.41,81.2,77.45,76.28,51.54,48.78,69.54,75.36,Yes,58390.0,Postgraduate,6.62,No,2.75,90.09,58.07,C,Average,Low Risk,Pass
STU104110,Krishna Bose,Male,12,6,C,87.85,2.38,71.68,79.17,78.45,100.0,65.25,82.5,68.83,Yes,55407.0,High School,5.92,Yes,5.53,61.8,54.85,C,Average,Medium Risk,Pass
STU104111,Ishaan Verma,Female,16,9,B,71.43,3.87,91.54,73.91,74.76,76.31,83.77,85.08,78.91,Yes,94974.0,Diploma,8.04,No,6.77,54.05,51.11,C,Average,High Risk,Pass
STU104112,Riya Verma,Male,14,7,D,90.37,2.89,65.18,49.56,47.4,73.14,89.52,71.72,83.54,Yes,83411.0,High School,6.18,No,5.46,59.88,40.94,D,Needs Improvement,Medium Risk,Pass
STU104113,Vivaan Das,Female,19,12,B,75.83,3.77,49.43,75.48,79.57,99.9,63.22,89.79,51.08,Yes,59470.0,Graduate,8.94,Yes,7.91,76.8,53.8,C,Average,High Risk,Pass
STU104114,Meera Joshi,Other,13,8,B,90.34,5.46,65.54,63.26,71.27,82.8,75.03,89.4,68.02,Yes,43329.0,High School,7.48,No,4.56,70.55,56.93,C,Average,Low Risk,Pass
STU104115,Meera Joshi,Female,14,9,C,59.92,1.7,52.89,97.25,74.99,87.16,59.71,56.49,94.02,Yes,90400.0,High School,7.43,Yes,2.46,53.48,54.84,C,Average,High Risk,Pass
STU104116,Sai Joshi,Female,11,6,A,86.02,7.18,81.07,88.19,78.95,79.77,77.94,97.66,75.47,Yes,105049.0,High School,5.54,No,3.91,43.89,64.1,B,Average,Low Risk,Pass
STU104117,Kiara Rao,Male,12,6,A,77.05,3.58,64.72,63.82,49.41,81.85,71.34,92.0,68.2,No,24663.0,Postgraduate,7.73,No,5.1,67.16,42.02,D,Needs Improvement,Medium Risk,Pass
STU104118,Aadhya Sharma,Female,14,7,B,95.8,4.36,90.77,98.25,92.04,97.25,74.88,80.48,48.08,Yes,47534.0,High School,6.76,Yes,3.69,80.19,73.93,B+,Good,Low Risk,Pass
STU104119,Myra Sharma,Female,13,6,B,81.47,2.5,90.46,75.5,66.55,66.06,90.4,76.35,79.77,Yes,45367.0,High School,6.38,Yes,4.06,58.35,52.97,C,Average,Medium Risk,Pass
STU104120,Reyansh Sharma,Male,18,11,B,96.99,5.53,62.13,43.25,55.99,92.97,87.38,87.47,44.98,No,32022.0,Graduate,6.28,Yes,7.02,56.65,39.02,F,Needs Improvement,High Risk,Fail
STU104121,Diya Nair,Female,17,12,D,88.09,3.5,63.88,68.75,72.96,44.75,87.44,84.4,66.79,Yes,39481.0,Graduate,5.63,No,3.48,50.99,48.54,D,Needs Improvement,Medium Risk,Pass
STU104122,Saanvi Patel,Female,17,12,D,80.47,3.07,84.02,96.16,85.4,99.12,82.12,74.74,61.16,Yes,41664.0,High School,7.01,Yes,2.43,65.06,66.91,B,Average,Medium Risk,Pass
STU104123,Avni Bose,Female,14,7,A,91.45,2.78,90.7,56.88,58.51,71.21,91.73,97.28,77.08,No,79836.0,Graduate,6.82,Yes,6.72,43.19,42.05,D,Needs Improvement,Medium Risk,Pass
STU104124,Ira Khan,Female,18,11,B,91.53,3.27,45.81,68.91,70.1,79.26,81.85,52.74,59.22,Yes,26411.0,Graduate,5.56,Yes,6.39,45.13,45.33,D,Needs Improvement,Medium Risk,Pass
STU104125,Kiara Mishra,Male,14,9,C,87.66,4.37,80.23,48.24,58.6,81.27,75.62,70.02,64.09,Yes,55144.0,High School,7.57,Yes,3.03,66.04,50.81,C,Average,Medium Risk,Pass
STU104126,Myra Joshi,Male,13,6,C,54.49,3.98,43.04,50.78,51.34,67.33,89.37,83.37,53.61,Yes,34851.0,Postgraduate,9.34,Yes,6.51,100.0,43.52,D,Needs Improvement,Critical Risk,Pass
